Localização,Latitude {N+/S-},Longitude {E+/W-},Zona Horaria {+/- GMT},Elevação {m},,,,,,,,,,,,,,
Maceio,-9.52,-35.78,-3,115,,,,,,,,,,,,,,

Mês,Dia,Hora,TBS {C},TBU {C},T. Pto Orvalho {C},Pressao Atmosferica {kPa},Umidade {kg/kg},U. R. {%},Densidade do ar {kg/m3},Entalpia {BTU/LB},Velocidade do Vento {m/s},Direção do Vento {graus},Cobertura Total de Nuvens {decimas},Rad Horizontal Extraterreste {Wh/m2},Rad Global Horizontal {Wh/m2},Rad Direta {Wh/m2},Rad Direta Normal {Wh/m2},Rad Difusa Horizontal {Wh/m2}
2,20,1,23.1,22.0,21.2,99.9,0.016434443,91,1.14471858,64.88778315,0,0,4,0,0,0,0,0
2,20,2,22.8,21.9,21.2,99.8,0.016430316,93,1.144739336,64.56839459,0,0,0,0,0,0,0,0
2,20,3,22.4,21.6,21.0,99.8,0.016159214,93,1.146775627,63.46754323,0,0,0,0,0,0,0,0
2,20,4,22.0,21.4,20.8,99.8,0.016037351,95,1.148549125,62.74625713,0,0,0,0,0,0,0,0
2,20,5,21.7,21.2,20.7,99.8,0.01587578,96,1.150008968,62.02715581,0,0,0,0,0,0,0,0
2,20,6,21.6,21.1,20.6,99.8,0.015774868,96,1.150581163,61.66797571,0,0,0,0,0,0,0,0
2,20,7,22.3,21.3,20.6,99.9,0.015750866,92,1.149048529,62.3269124,0,0,0,79,56,42,126,14
2,20,8,23.4,22.2,21.4,99.9,0.016605038,90,1.14325504,65.63054719,0,0,5,405,253,156,113,97
2,20,9,26.0,23.5,22.2,100.0,0.017480066,81,1.132900732,70.53798335,2,30,8,724,333,87,61,246
2,20,10,28.8,24.1,22.0,100.0,0.01725374,68,1.122792678,72.84852136,3,80,9,998,384,53,66,331
2,20,11,29.2,24.1,21.9,100.0,0.017085584,66,1.12160231,72.83155733,3,90,9,1206,464,64,156,400
2,20,12,31.5,24.7,21.9,99.9,0.0171135,58,1.111972898,75.27389433,4,120,8,1335,614,161,517,454
2,20,13,32.1,24.9,21.9,99.8,0.017212288,56,1.108504953,76.14522133,4,100,5,1377,860,529,629,331
2,20,14,32.2,25.0,22.1,99.8,0.017336418,56,1.107926764,76.56599218,4,100,4,1327,876,601,720,275
2,20,15,31.2,24.0,20.9,99.7,0.01614561,55,1.112525533,72.48942692,4,120,3,1191,816,597,748,219
2,20,16,30.5,24.4,21.8,99.6,0.017104166,61,1.11230091,74.21914643,6,130,3,976,669,489,786,180
2,20,17,29.7,24.5,22.3,99.6,0.017603716,66,1.114368054,74.67060213,6,100,3,698,478,350,756,128
2,20,18,28.0,24.0,22.2,99.7,0.017489207,72,1.121984732,72.62441,7,120,4,376,248,170,471,78
2,20,19,27.0,24.0,22.6,99.7,0.01791038,78,1.124981852,72.66672277,5,120,6,60,35,18,113,17
2,20,20,25.6,23.4,22.2,99.8,0.017529902,83,1.132060523,70.25230595,3,110,4,0,0,0,0,0
2,20,21,25.4,22.6,21.2,99.8,0.016383051,79,1.1348541,67.12512315,2,90,5,0,0,0,0,0
2,20,22,24.5,22.5,21.4,99.9,0.016592132,84,1.13905303,66.73066747,0,0,5,0,0,0,0,0
2,20,23,24.3,22.5,21.5,99.9,0.016676186,86,1.139668893,66.73858412,0,0,4,0,0,0,0,0
2,20,24,24.2,22.8,21.9,99.9,0.017173286,89,1.139165478,67.90053568,0,0,6,0,0,0,0,0
2,21,1,24.2,22.7,21.8,99.8,0.017039119,88,1.138264115,67.55912184,0,0,5,0,0,0,0,0
2,21,2,23.9,22.6,21.8,99.8,0.01701352,90,1.139459331,67.18476782,0,0,4,0,0,0,0,0
2,21,3,23.4,22.3,21.5,99.7,0.016789765,91,1.140636276,66.10035284,0,0,5,0,0,0,0,0
2,21,4,22.8,21.8,21.1,99.7,0.016300549,92,1.143824808,64.23850609,0,0,4,0,0,0,0,0
2,21,5,22.6,21.9,21.3,99.8,0.016514366,94,1.145362668,64.57609969,0,0,4,0,0,0,0,0
2,21,6,22.7,22.1,21.5,99.8,0.016768174,95,1.144520556,65.32425517,0,0,6,0,0,0,0,0
2,21,7,23.1,22.5,21.9,99.8,0.017198983,95,1.142204829,66.83177678,0,0,8,79,36,9,99,27
2,21,8,24.7,23.2,22.3,99.9,0.017578455,88,1.136532686,69.44742517,0,0,6,404,234,121,113,113
2,21,9,25.8,24.0,23.0,100.0,0.018357386,86,1.132105408,72.56670682,0,0,8,724,333,87,137,246
2,21,10,27.7,24.0,22.3,100.0,0.017556354,74,1.12636472,72.48623194,3,120,8,997,459,120,149,339
2,21,11,29.5,24.0,21.6,100.0,0.016799547,64,1.120992278,72.41020008,4,130,8,1206,555,145,156,410
2,21,12,30.0,24.0,21.4,100.0,0.016589678,61,1.11951119,72.38911584,4,120,8,1335,614,160,403,454
2,21,13,30.3,23.5,20.5,99.9,0.015693992,57,1.118855387,70.40900257,5,130,6,1376,798,412,416,386
2,21,14,31.0,23.0,19.4,99.8,0.014647708,51,1.116995731,68.45352895,5,180,6,1327,770,397,773,372
2,21,15,30.6,22.9,19.4,99.8,0.014662019,52,1.118441529,68.07953681,5,180,1,1190,839,641,790,198
2,21,16,29.8,22.5,19.1,99.7,0.014409443,54,1.120715986,66.61308768,7,170,0,975,683,516,710,167
2,21,17,29.3,24.2,22.0,99.8,0.017244129,66,1.118711462,73.3395491,4,110,4,697,477,349,840,128
2,21,18,28.1,23.8,21.9,99.8,0.017108448,70,1.123406198,71.75597685,4,100,3,374,262,198,468,64
2,21,19,26.0,23.3,21.9,99.8,0.017205365,80,1.131120849,69.83806564,3,110,0,59,42,31,132,10
2,21,20,24.6,22.3,21.1,99.9,0.016250113,82,1.139280687,65.9630863,0,0,0,0,0,0,0,0
2,21,21,23.8,22.8,22.1,99.9,0.017341714,92,1.140399445,67.91661058,0,0,4,0,0,0,0,0
2,21,22,23.3,21.6,20.6,100.0,0.015747738,86,1.146324444,63.3473868,0,0,5,0,0,0,0,0
2,21,23,23.0,21.5,20.6,100.0,0.015728716,88,1.147519899,62.99049546,0,0,1,0,0,0,0,0
2,21,24,22.0,21.0,20.3,99.9,0.015448619,92,1.150761863,61.25046127,0,0,1,0,0,0,0,0
2,22,1,21.3,20.5,19.8,99.9,0.015039918,93,1.154237664,59.49306681,0,0,3,0,0,0,0,0
2,22,2,21.3,20.5,19.8,99.9,0.015039918,93,1.154237664,59.49306681,0,0,1,0,0,0,0,0
2,22,3,21.0,20.3,19.7,99.8,0.014904224,94,1.154504215,58.84040989,0,0,0,0,0,0,0,0
2,22,4,21.3,20.6,20.0,99.8,0.015195062,94,1.152801505,59.88704591,0,0,0,0,0,0,0,0
2,22,5,21.2,21.0,20.6,99.9,0.015784069,98,1.153282533,61.27994931,0,0,0,0,0,0,0,0
2,22,6,20.5,19.7,19.0,99.9,0.014280536,93,1.158763561,56.74403686,0,0,0,0,0,0,0,0
2,22,7,20.5,20.0,19.5,100.0,0.014671443,96,1.159211272,57.73615991,0,0,0,78,49,30,168,19
2,22,8,23.0,21.5,20.6,100.1,0.015711963,88,1.148697597,62.94790097,0,0,3,404,186,49,363,137
2,22,9,27.0,22.5,20.3,100.1,0.01550785,68,1.133752181,66.54090917,0,0,5,723,333,87,439,246
2,22,10,27.8,22.3,19.7,100.1,0.014874756,63,1.131862468,65.74816541,0,0,5,997,578,298,475,280
2,22,11,29.8,23.0,19.9,100.1,0.015093473,57,1.124004168,68.36063938,2,170,5,1205,699,361,587,338
2,22,12,30.8,23.4,20.1,100.0,0.015310188,54,1.118806396,69.94193591,2,70,4,1335,774,400,609,375
2,22,13,30.4,23.0,19.7,99.9,0.014879657,54,1.119917003,68.43049832,3,130,4,1376,908,623,629,285
2,22,14,32.5,24.0,20.4,99.8,0.015581892,50,1.109885319,72.38438583,3,130,4,1326,875,601,773,275
2,22,15,31.9,23.9,20.5,99.8,0.015673755,52,1.111908132,72.00254758,6,150,1,1189,833,629,804,203
2,22,16,30.3,23.8,21.0,99.7,0.016204508,59,1.115722183,71.71372369,5,120,1,974,682,516,787,166
2,22,17,29.4,23.6,21.0,99.7,0.01626598,62,1.118933358,70.9444015,5,130,3,696,490,374,843,116
2,22,18,28.4,23.4,21.1,99.8,0.016352953,66,1.123616868,70.13702101,6,130,3,372,261,197,465,64
2,22,19,27.0,23.5,21.8,99.8,0.017097413,75,1.127542765,70.59387191,3,120,4,58,41,31,113,10
2,22,20,25.2,23.2,22.1,99.8,0.017386599,85,1.133832361,69.47473065,2,120,4,0,0,0,0,0
2,22,21,24.6,23.0,22.1,99.9,0.017311454,87,1.137389236,68.66462688,0,0,5,0,0,0,0,0
2,22,22,24.0,22.5,21.6,100.0,0.016784412,88,1.141767968,66.70491468,0,0,6,0,0,0,0,0
2,22,23,23.7,22.4,21.6,100.0,0.016760222,90,1.142965137,66.33429196,0,0,3,0,0,0,0,0
2,22,24,23.4,22.2,21.4,99.9,0.016605038,90,1.14325504,65.63054719,0,0,0,0,0,0,0,0
2,23,1,23.1,22.0,21.2,99.9,0.016434443,91,1.14471858,64.88778315,0,0,4,0,0,0,0,0
2,23,2,22.8,21.9,21.2,99.8,0.016430316,93,1.144739336,64.56839459,0,0,0,0,0,0,0,0
2,23,3,22.4,21.6,21.0,99.8,0.016159214,93,1.146775627,63.46754323,0,0,0,0,0,0,0,0
2,23,4,22.0,21.4,20.8,99.8,0.016037351,95,1.148549125,62.74625713,0,0,0,0,0,0,0,0
2,23,5,21.7,21.2,20.7,99.8,0.01587578,96,1.150008968,62.02715581,0,0,0,0,0,0,0,0
2,23,6,21.6,21.1,20.6,99.8,0.015774868,96,1.150581163,61.66797571,0,0,0,0,0,0,0,0
2,23,7,22.3,21.3,20.6,99.9,0.015750866,92,1.149048529,62.3269124,0,0,0,78,54,41,131,13
2,23,8,23.4,22.2,21.4,99.9,0.016605038,90,1.14325504,65.63054719,0,0,5,403,284,217,114,67
2,23,9,26.0,23.5,22.2,100.0,0.017480066,81,1.132900732,70.53798335,2,30,8,723,333,87,61,246
2,23,10,28.8,24.1,22.0,100.0,0.01725374,68,1.122792678,72.84852136,3,80,9,997,458,120,66,339
2,23,11,29.2,24.1,21.9,100.0,0.017085584,66,1.12160231,72.83155733,3,90,9,1205,699,361,156,338
2,23,12,31.5,24.7,21.9,99.9,0.0171135,58,1.111972898,75.27389433,4,120,8,1334,774,399,516,375
2,23,13,32.1,24.9,21.9,99.8,0.017212288,56,1.108504953,76.14522133,4,100,5,1376,798,412,629,386
2,23,14,32.2,25.0,22.1,99.8,0.017336418,56,1.107926764,76.56599218,4,100,4,1326,610,159,720,451
2,23,15,31.2,24.0,20.9,99.7,0.01614561,55,1.112525533,72.48942692,4,120,3,1188,357,18,748,338
2,23,16,30.5,24.4,21.8,99.6,0.017104166,61,1.11230091,74.21914643,6,130,3,973,375,52,787,323
2,23,17,29.7,24.5,22.3,99.6,0.017603716,66,1.114368054,74.67060213,6,100,3,694,403,208,765,195
2,23,18,28.0,24.0,22.2,99.7,0.017489207,72,1.121984732,72.62441,7,120,4,371,215,111,462,104
2,23,19,26.4,22.9,21.2,99.5,0.016475031,75,1.12750311,68.38912168,2,160,3,57,33,17,132,16
2,23,20,24.8,22.7,21.6,99.6,0.016823203,84,1.134078624,67.62790433,0,0,0,0,0,0,0,0
2,23,21,23.3,22.5,21.9,99.6,0.017150785,93,1.139232704,66.91541555,0,0,0,0,0,0,0,0
2,23,22,23.8,22.2,21.2,99.6,0.016489846,87,1.138491843,65.74949091,0,0,5,0,0,0,0,0
2,23,23,22.8,21.6,20.8,99.7,0.016008275,90,1.144348826,63.49549966,0,0,5,0,0,0,0,0
2,23,24,22.5,21.5,20.8,99.6,0.016005835,92,1.144365431,63.18062973,0,0,5,0,0,0,0,0
2,24,1,22.0,21.0,20.3,99.5,0.015513996,92,1.146036665,61.41656509,2,360,5,0,0,0,0,0
2,24,2,21.5,20.6,19.9,99.5,0.015159146,92,1.14862078,60.00131172,0,0,5,0,0,0,0,0
2,24,3,21.0,20.5,20.0,99.5,0.015228852,96,1.150447352,59.66460959,0,0,5,0,0,0,0,0
2,24,4,21.5,21.0,20.5,99.5,0.01572363,96,1.147604021,61.43499315,0,0,5,0,0,0,0,0
2,24,5,21.0,20.0,19.2,99.5,0.014538919,91,1.151694365,57.91293327,0,0,0,0,0,0,0,0
2,24,6,21.2,20.2,19.4,99.5,0.014729506,91,1.150567321,58.60213379,0,0,0,0,0,0,0,0
2,24,7,23.0,21.2,20.1,99.6,0.015363895,85,1.143584054,62.062934,0,0,0,77,51,35,186,16
2,24,8,23.8,22.3,21.4,99.6,0.016639378,88,1.138225261,66.12989453,0,0,1,403,252,155,366,97
2,24,9,27.0,23.4,21.7,99.7,0.016959834,74,1.12665551,70.24308233,2,30,5,723,419,216,138,203
2,24,10,29.0,23.3,20.7,99.7,0.015964698,62,1.1209438,69.76338201,3,60,8,996,578,298,149,280
2,24,11,28.8,22.7,19.9,99.6,0.015146422,60,1.122000398,67.46857292,0,0,8,1205,753,463,388,290
2,24,12,29.7,23.7,21.1,99.6,0.01631719,61,1.116614171,71.38403322,4,150,6,1334,941,718,402,222
2,24,13,30.4,23.7,20.8,99.5,0.016043276,58,1.1133985,71.40455945,5,70,6,1375,969,740,416,229
2,24,14,31.4,24.0,20.8,99.4,0.016121191,55,1.108491929,72.63279947,4,130,6,1325,928,701,650,226
2,24,15,31.4,23.9,20.7,99.3,0.015981233,54,1.107619691,72.27483165,5,150,4,1188,831,628,676,203
2,24,16,31.3,23.8,20.6,99.3,0.015863952,54,1.108187231,71.87200121,4,110,4,972,680,514,832,166
2,24,17,29.6,23.7,21.1,99.2,0.016437075,62,1.112288206,71.58732455,5,120,0,693,485,367,854,118
2,24,18,28.6,23.6,21.4,99.2,0.01669836,66,1.115517774,71.22461789,5,120,0,369,258,195,456,63
2,24,19,26.5,23.3,21.8,99.3,0.017089936,77,1.123778908,70.05938472,4,120,1,56,39,30,132,10
2,24,20,25.7,23.0,21.6,99.4,0.016941572,80,1.128183833,68.8567659,0,0,0,0,0,0,0,0
2,24,21,25.0,22.8,21.6,99.4,0.016928496,83,1.13085574,68.10206784,0,0,0,0,0,0,0,0
2,24,22,25.0,23.0,21.9,99.5,0.017217372,85,1.131481825,68.83758081,0,0,0,0,0,0,0,0
2,24,23,24.6,22.6,21.5,99.5,0.016773495,85,1.133789219,67.29530387,0,0,0,0,0,0,0,0
2,24,24,24.1,22.5,21.5,99.5,0.016832238,87,1.135591911,66.92963905,0,0,0,0,0,0,0,0
2,25,1,23.7,22.4,21.6,99.4,0.016867515,90,1.135916535,66.60722287,0,0,0,0,0,0,0,0
2,25,2,23.0,22.0,21.3,99.4,0.016563714,92,1.139143189,65.11349136,0,0,0,0,0,0,0,0
2,25,3,22.8,21.9,21.2,99.4,0.016499747,93,1.140027217,64.74489696,0,0,0,0,0,0,0,0
2,25,4,22.0,21.5,21.0,99.4,0.016249664,96,1.143565171,63.28568276,0,0,0,0,0,0,0,0
2,25,5,21.7,21.2,20.7,99.4,0.015942167,96,1.145280511,62.19579146,0,0,0,0,0,0,0,0
2,25,6,21.6,21.1,20.6,99.5,0.015824287,96,1.147033617,61.79350012,0,0,0,0,0,0,0,0
2,25,7,22.2,21.4,20.8,99.5,0.01600378,93,1.144381371,62.86674155,0,0,0,77,45,23,186,22
2,25,8,24.4,22.0,20.7,99.5,0.015958405,81,1.136000939,65.01480994,0,0,0,402,155,21,505,133
2,25,9,27.4,23.3,21.4,99.6,0.016654701,71,1.124564569,69.87709975,4,50,0,722,217,11,617,206
2,25,10,29.5,23.9,21.5,99.6,0.016718578,63,1.116649853,72.20338635,5,50,1,996,384,53,149,330
2,25,11,30.3,24.2,21.6,99.6,0.016864,61,1.113452454,73.39918149,5,80,8,1205,554,145,156,409
2,25,12,31.4,24.3,21.3,99.6,0.01656409,56,1.109951874,73.76559302,5,90,8,1334,400,21,402,380
2,25,13,32.9,24.6,21.2,99.5,0.0164443,51,1.103609916,75.00373009,6,90,6,1375,412,21,415,391
2,25,14,33.5,26.0,23.1,99.4,0.018579998,56,1.09667484,81.09206028,7,120,6,1324,397,20,430,377
2,25,15,32.6,25.0,21.9,99.3,0.017273794,55,1.10104169,76.81820096,6,120,6,1186,356,18,179,338
2,25,16,30.4,24.4,21.9,99.3,0.017207246,62,1.109137035,74.37951712,6,100,8,970,374,52,24,322
2,25,17,28.4,23.8,21.7,99.3,0.017080211,69,1.116715219,71.99317321,5,80,10,691,207,11,91,197
2,25,18,27.5,24.1,22.5,99.3,0.017940414,76,1.118552472,73.25949343,7,90,9,367,110,6,452,104
2,25,19,27.0,24.0,22.6,99.4,0.017969918,78,1.1214924,72.81853002,5,90,6,55,21,3,75,18
2,25,20,25.4,23.0,21.7,99.5,0.017049072,82,1.130263458,68.82137721,4,70,6,0,0,0,0,0
2,25,21,24.4,22.9,22.0,99.5,0.017315914,88,1.133588658,68.46972817,5,70,6,0,0,0,0,0
2,25,22,25.1,23.6,22.7,99.6,0.018093772,88,1.130688926,71.17227226,4,80,6,0,0,0,0,0
2,25,23,25.4,23.3,22.2,99.6,0.017495804,84,1.130609001,69.95913567,5,70,5,0,0,0,0,0
2,25,24,25.2,23.1,22.0,99.6,0.017269069,84,1.131768199,69.17544366,2,70,5,0,0,0,0,0
2,26,1,25.0,23.0,21.9,99.6,0.01719874,85,1.132652008,68.79014299,0,0,3,0,0,0,0,0
2,26,2,24.8,22.9,21.8,99.6,0.017129025,85,1.133535941,68.40645611,0,0,1,0,0,0,0,0
2,26,3,24.4,22.6,21.6,99.6,0.016839421,86,1.135574348,67.25703463,0,0,1,0,0,0,0,0
2,26,4,23.9,22.4,21.5,99.5,0.016765438,88,1.136475334,66.55361341,0,0,4,0,0,0,0,0
2,26,5,23.4,21.9,21.0,99.6,0.016212945,88,1.14052214,64.63336066,0,0,3,0,0,0,0,0
2,26,6,21.9,20.8,20.0,99.6,0.015256438,91,1.148041109,60.65943004,0,0,3,0,0,0,0,0
2,26,7,23.1,22.1,21.4,99.6,0.01663507,92,1.140922435,65.39791701,0,0,5,76,35,9,138,26
2,26,8,24.5,22.5,21.4,99.7,0.016628034,84,1.136708734,66.8220456,0,0,5,402,155,21,434,133
2,26,9,28.3,24.1,22.2,99.7,0.01752357,71,1.120807914,73.02157902,3,30,4,722,419,216,441,203
2,26,10,29.3,24.0,21.7,99.8,0.016922877,65,1.119273982,72.51910647,3,80,5,996,458,120,370,338
2,26,11,30.0,23.8,21.1,99.8,0.016310787,60,1.11776035,71.67650851,4,40,6,1204,698,360,388,338
2,26,12,32.0,24.0,20.6,99.7,0.015810697,52,1.11019155,72.45578026,3,60,6,1333,773,399,516,374
2,26,13,33.2,25.2,22.0,99.6,0.017293175,53,1.10217173,77.48654228,5,80,5,1374,797,411,747,386
2,26,14,32.9,24.6,21.2,99.5,0.0164443,51,1.103609916,75.00373009,6,100,1,1323,827,509,772,319
2,26,15,32.6,24.4,21.0,99.5,0.016243611,51,1.105040147,74.1810946,7,110,1,1185,812,594,790,218
2,26,16,32.0,25.0,22.1,99.5,0.017483597,57,1.105065886,76.73632958,6,120,0,969,678,513,833,165
2,26,17,30.4,24.6,22.2,99.4,0.017514374,63,1.109720761,75.16449899,5,100,0,689,482,365,852,118
2,26,18,28.6,24.3,22.4,99.5,0.017760893,71,1.117032936,73.93686383,6,110,0,365,255,193,446,62
2,26,19,27.0,24.0,22.6,99.5,0.017950031,78,1.12265555,72.76782275,5,100,0,53,37,28,132,9
2,26,20,26.0,23.7,22.5,99.6,0.017872685,83,1.127676738,71.53835107,4,90,0,0,0,0,0,0
2,26,21,25.4,23.4,22.3,99.7,0.017633191,85,1.131501051,70.30903925,0,0,0,0,0,0,0,0
2,26,22,25.0,23.2,22.2,99.7,0.017489624,86,1.133273458,69.53076841,3,90,0,0,0,0,0,0
2,26,23,24.4,22.9,22.0,99.8,0.017260471,88,1.137105131,68.32862283,0,0,0,0,0,0,0,0
2,26,24,24.1,22.8,22.0,99.7,0.017252002,90,1.137127287,67.99772798,0,0,0,0,0,0,0,0
2,27,1,24.0,22.7,21.9,99.7,0.017141497,90,1.137706646,67.61345363,0,0,1,0,0,0,0,0
2,27,2,23.2,22.4,21.8,99.7,0.017024054,93,1.140987565,66.49005925,0,0,3,0,0,0,0,0
2,27,3,23.0,22.4,21.8,99.6,0.017126148,95,1.140430708,66.54348875,0,0,3,0,0,0,0,0
2,27,4,22.8,22.2,21.6,99.6,0.01691029,95,1.141586977,65.78856252,0,0,4,0,0,0,0,0
2,27,5,22.7,22.1,21.5,99.6,0.016803274,95,1.142164164,65.4134777,0,0,5,0,0,0,0,0
2,27,6,22.9,22.4,21.9,99.6,0.017168251,96,1.140740773,66.54743657,0,0,4,0,0,0,0,0
2,27,7,23.0,22.4,21.8,99.6,0.017126148,95,1.140430708,66.54348875,0,0,3,76,48,29,183,18
2,27,8,25.7,23.5,22.3,99.7,0.017663774,83,1.130311148,70.69649563,0,0,3,401,185,48,288,136
2,27,9,27.4,24.2,22.7,99.7,0.018064068,77,1.123214843,73.47162911,3,50,6,722,419,216,61,203
2,27,10,28.9,24.9,23.1,99.7,0.01858049,73,1.116735826,76.33904761,3,90,9,995,577,298,19,279
2,27,11,28.0,25.2,23.9,99.8,0.019442693,80,1.119689539,77.6088077,6,110,10,1204,752,463,69,290
2,27,12,26.3,24.2,23.1,99.8,0.018508192,84,1.127689081,73.46760018,3,170,9,1333,833,512,161,321
2,27,13,27.1,24.4,23.1,99.7,0.018515744,80,1.123544229,74.313582,3,110,8,1373,906,622,21,285
2,27,14,27.5,23.7,21.9,99.6,0.017241058,73,1.123159287,71.47568844,6,150,10,1322,827,508,22,318
2,27,15,26.0,23.0,21.5,99.6,0.01677819,78,1.129609019,68.74965322,4,150,10,1184,740,455,23,285
2,27,16,24.7,23.2,22.3,99.6,0.017634857,88,1.133019754,69.59100037,3,150,10,967,663,485,24,178
2,27,17,25.1,23.2,22.2,99.6,0.017466339,85,1.131798394,69.57463472,3,120,10,687,471,344,91,126
2,27,18,25.2,23.0,21.8,99.6,0.017114581,83,1.132041788,68.78204026,3,120,9,363,254,192,28,62
2,27,19,22.5,21.5,20.8,99.7,0.015988937,92,1.145544734,63.13768297,3,150,10,52,37,28,4,9
2,27,20,22.6,22.1,21.6,99.7,0.016827772,96,1.143653635,65.37271195,0,0,10,0,0,0,0,0
2,27,21,22.8,21.9,21.2,99.8,0.016430316,93,1.144739336,64.56839459,0,0,9,0,0,0,0,0
2,27,22,22.8,21.9,21.2,99.8,0.016430316,93,1.144739336,64.56839459,0,0,8,0,0,0,0,0
2,27,23,22.7,21.8,21.1,99.8,0.016325361,93,1.145314563,64.19863526,0,0,3,0,0,0,0,0
2,27,24,22.6,21.8,21.2,99.8,0.016367371,93,1.14562642,64.20246886,0,0,5,0,0,0,0,0
2,28,1,22.4,21.7,21.1,99.7,0.016322087,94,1.145334223,63.88147322,0,0,3,0,0,0,0,0
2,28,2,22.0,21.7,21.3,99.7,0.016490171,97,1.146584494,63.89674133,0,0,10,0,0,0,0,0
2,28,3,22.0,21.6,21.1,99.7,0.0163442,97,1.146846697,63.52587325,0,0,10,0,0,0,0,0
2,28,4,22.0,21.6,21.1,99.6,0.016361215,97,1.145665861,63.56910138,0,0,10,0,0,0,0,0
2,28,5,22.0,21.6,21.1,99.7,0.0163442,97,1.146846697,63.52587325,0,0,10,0,0,0,0,0
2,28,6,22.0,21.6,21.1,99.7,0.0163442,97,1.146846697,63.52587325,0,0,9,0,0,0,0,0
2,28,7,22.1,21.9,21.5,99.8,0.016724598,98,1.14692467,64.59537239,0,0,9,76,35,9,20,26
2,28,8,22.5,22.1,21.6,99.8,0.016852309,97,1.145143958,65.33203848,3,20,9,401,184,48,116,136
2,28,9,23.3,22.6,22.0,99.9,0.017248033,94,1.142490287,67.16272201,0,0,8,721,278,39,61,239
2,28,10,25.1,23.6,22.7,100.0,0.018016702,88,1.135366556,70.97602787,0,0,9,995,383,53,371,330
2,28,11,27.6,23.8,22.0,99.9,0.017299267,73,1.126065173,71.72728277,0,0,6,1204,554,145,156,409
2,28,12,28.2,23.7,21.7,99.9,0.016888671,69,1.124545419,71.29821667,4,130,8,1332,833,512,402,321
2,28,13,28.9,23.5,21.1,99.8,0.016299531,64,1.121850774,70.51538346,6,130,6,1372,858,527,415,330
2,28,14,29.0,23.5,21.0,99.7,0.016276707,63,1.120395821,70.56004843,5,120,6,1321,905,662,429,243
2,28,15,29.2,23.6,21.1,99.7,0.016349841,63,1.119526415,70.95268611,4,150,6,1183,810,593,573,218
2,28,16,29.0,23.5,21.0,99.7,0.016276707,63,1.120395821,70.56004843,3,160,5,966,662,484,789,178
2,28,17,28.4,23.3,21.0,99.7,0.016216168,65,1.122731589,69.7879088,3,140,3,685,483,369,850,114
2,28,18,27.1,23.0,21.1,99.7,0.016297735,71,1.127448608,68.65784615,2,160,0,361,254,194,436,60
2,28,19,26.3,22.7,20.9,99.8,0.016156856,74,1.131844344,67.47528729,1,150,0,51,36,27,132,8
2,28,20,24.3,22.5,21.5,99.8,0.016694121,86,1.138496111,66.78422637,0,0,0,0,0,0,0,0
2,28,21,24.3,22.3,21.2,99.9,0.016376076,84,1.140204696,65.97484465,0,0,0,0,0,0,0,0
2,28,22,24.0,22.1,21.0,100.0,0.016186984,85,1.142836869,65.18486673,0,0,0,0,0,0,0,0
2,28,23,23.0,21.6,20.7,100.0,0.01587356,89,1.147259315,63.35876331,0,0,0,0,0,0,0,0
2,28,24,22.7,21.2,20.3,100.0,0.015423508,88,1.14923355,61.90614849,0,0,0,0,0,0,0,0
3,1,1,23.0,21.5,20.6,99.9,0.015745503,88,1.146342202,63.03317747,0,0,4,0,0,0,0,0
3,1,2,22.6,21.1,20.1,99.9,0.015339283,88,1.14862429,61.5892822,0,0,3,0,0,0,0,0
3,1,3,22.5,21.5,20.8,99.8,0.015972075,92,1.146724036,63.09482455,0,0,0,0,0,0,0,0
3,1,4,22.0,21.0,20.3,99.8,0.015464913,92,1.149580564,61.29185921,0,0,6,0,0,0,0,0
3,1,5,22.0,21.0,20.3,99.8,0.015464913,92,1.149580564,61.29185921,0,0,5,0,0,0,0,0
3,1,6,23.5,21.5,20.3,99.9,0.015535914,84,1.144786299,63.01431464,0,0,4,0,0,0,0,0
3,1,7,21.4,20.6,19.9,99.9,0.015137304,93,1.153669426,59.84310492,0,0,1,75,57,46,244,10
3,1,8,23.3,22.5,21.9,100.0,0.017078918,93,1.143936568,66.73265272,0,0,3,400,268,189,540,79
3,1,9,26.9,23.5,21.9,100.0,0.017101311,75,1.130172014,70.50072491,0,0,5,721,397,178,284,218
3,1,10,28.4,23.4,21.1,100.0,0.016315084,66,1.125935404,70.0403678,4,150,8,995,711,553,585,158
3,1,11,29.0,23.7,21.3,100.1,0.016514239,65,1.1244724,71.16655077,4,150,6,1203,860,669,612,191
3,1,12,29.9,24.4,22.0,100.0,0.017275469,64,1.118679178,74.03829584,6,150,6,1332,952,741,746,211
3,1,13,30.0,23.0,19.8,100.0,0.015028292,56,1.122255302,68.39953969,5,170,5,1372,1090,911,770,180
3,1,14,31.0,23.9,20.8,99.9,0.016030893,56,1.115690885,71.99027215,6,180,5,1320,1050,877,877,173
3,1,15,31.0,23.7,20.5,99.8,0.015733976,55,1.115093029,71.23106736,7,180,4,1181,916,762,829,154
3,1,16,29.9,23.4,20.5,99.8,0.015724437,58,1.119157294,70.07545632,5,170,5,964,689,536,875,153
3,1,17,28.2,23.5,21.4,99.8,0.016593228,68,1.123939521,70.54427473,5,160,5,683,489,380,849,109
3,1,18,27.3,23.2,21.3,99.9,0.01648497,71,1.128627196,69.34123114,3,170,3,358,283,236,430,47
