Localização,Latitude {N+/S-},Longitude {E+/W-},Zona Horaria {+/- GMT},Elevação {m},,,,,,,,,,,,,,
Florianopolis,-27.67,-48.55,-3,7,,,,,,,,,,,,,,

Mês,Dia,Hora,TBS {C},TBU {C},T. Pto Orvalho {C},Pressao Atmosferica {kPa},Umidade {kg/kg},U. R. {%},Densidade do ar {kg/m3},Entalpia {BTU/LB},Velocidade do Vento {m/s},Direção do Vento {graus},Cobertura Total de Nuvens {decimas},Rad Horizontal Extraterreste {Wh/m2},Rad Global Horizontal {Wh/m2},Rad Direta {Wh/m2},Rad Direta Normal {Wh/m2},Rad Difusa Horizontal {Wh/m2}
5,22,15,23.9,18.8,15.9,101.8,0.01141812,62,1.173,52.9,7,360,4,689,425,253,375,172
5,22,16,23.7,18.5,15.5,101.7,0.011134455,61,1.173,52.0,6,20,3,496,329,228,401,101
5,22,17,22.5,18.0,15.3,101.7,0.011007133,65,1.178,50.5,7,20,1,254,172,124,254,48
5,22,18,21.4,17.7,15.4,101.7,0.011093437,70,1.182,49.6,6,30,0,26,18,13,38,5
5,22,19,19.5,17.5,16.1,101.8,0.011624021,82,1.190,49.0,8,30,0,0,0,0,0,0
5,22,20,19.3,17.8,16.7,101.8,0.012073666,87,1.190,49.9,5,30,0,0,0,0,0,0
5,22,21,18.8,17.8,17.0,101.9,0.012268606,91,1.193,49.9,3,30,0,0,0,0,0,0
5,22,22,18.7,17.7,16.9,101.9,0.012187405,91,1.193,49.6,3,330,0,0,0,0,0,0
5,22,23,18.6,17.6,16.8,101.9,0.012106672,91,1.194,49.3,3,360,0,0,0,0,0,0
5,22,24,18.4,17.4,16.6,101.9,0.011946602,91,1.195,48.7,3,360,0,0,0,0,0,0
5,23,1,18.4,17.4,16.6,101.8,0.011958978,91,1.194,48.7,4,340,0,0,0,0,0,0
5,23,2,18.3,17.3,16.5,101.8,0.011879554,91,1.194,48.4,4,350,0,0,0,0,0,0
5,23,3,18.0,17.0,16.2,101.8,0.01164403,91,1.196,47.5,4,340,0,0,0,0,0,0
5,23,4,19.5,18.5,17.7,101.8,0.012863639,91,1.187,52.1,6,300,0,0,0,0,0,0
5,23,5,19.5,18.5,17.7,101.7,0.012876966,91,1.186,52.2,5,340,0,0,0,0,0,0
5,23,6,19.0,18.0,17.2,101.7,0.012458195,91,1.189,50.6,6,350,0,0,0,0,0,0
5,23,7,18.0,16.0,14.6,101.9,0.010463301,82,1.199,44.5,2,350,3,1,1,1,1,0
5,23,8,16.7,14.7,13.2,102.0,0.009536039,81,1.208,40.8,0,0,4,165,102,61,150,41
5,23,9,18.4,16.4,15.0,102.0,0.010748213,82,1.198,45.6,0,0,0,419,289,214,282,75
5,23,10,20.1,17.7,16.1,102.0,0.011593949,79,1.190,49.5,4,360,1,629,428,309,177,119
5,23,11,22.0,18.5,16.4,102.1,0.011785413,72,1.183,51.9,5,360,6,783,429,191,57,238
5,23,12,24.0,20.0,17.8,102.1,0.012899042,70,1.173,56.8,5,360,9,869,354,61,29,293
5,23,13,25.0,19.5,16.4,102.0,0.011837838,60,1.170,55.1,5,360,10,881,308,30,30,279
5,23,14,24.5,19.0,15.9,101.9,0.011411665,60,1.171,53.5,6,30,10,819,287,27,31,259
5,23,15,24.6,19.5,16.7,101.8,0.012031939,62,1.169,55.2,6,30,10,686,240,23,30,217
5,23,16,24.3,19.5,16.8,101.8,0.012156375,64,1.170,55.2,3,30,10,493,172,17,27,156
5,23,17,23.7,19.5,17.1,101.7,0.012419603,68,1.170,55.3,2,30,10,251,88,8,19,80
5,23,18,22.7,19.0,16.8,101.7,0.012185161,71,1.175,53.7,6,30,10,25,9,1,18,8
5,23,19,21.0,19.7,18.8,101.8,0.013792949,89,1.180,56.0,5,20,6,0,0,0,0,0
5,23,20,20.0,18.7,17.8,101.8,0.0129095,89,1.185,52.8,4,20,0,0,0,0,0,0
5,23,21,19.7,18.8,18.1,101.8,0.01316214,92,1.186,53.1,3,20,0,0,0,0,0,0
5,23,22,19.3,18.6,18.0,101.9,0.013060277,94,1.189,52.4,4,10,0,0,0,0,0,0
5,23,23,19.0,18.5,18.0,101.9,0.013058486,95,1.190,52.1,3,340,0,0,0,0,0,0
5,23,24,18.9,18.4,17.9,101.9,0.012973886,95,1.191,51.8,5,350,0,0,0,0,0,0
5,24,1,18.8,18.3,17.8,101.9,0.012889771,95,1.191,51.5,4,350,0,0,0,0,0,0
5,24,2,18.6,18.1,17.6,101.9,0.01272299,95,1.193,50.8,4,350,0,0,0,0,0,0
5,24,3,18.2,17.7,17.1,101.9,0.012395149,95,1.195,49.6,4,350,0,0,0,0,0,0
5,24,4,17.9,17.6,17.2,101.9,0.012397486,97,1.196,49.3,3,10,0,0,0,0,0,0
5,24,5,17.6,17.2,16.7,101.9,0.01203739,96,1.198,48.1,3,10,0,0,0,0,0,0
5,24,6,16.9,16.6,16.2,101.9,0.011614705,97,1.202,46.3,1,90,0,0,0,0,0,0
5,24,7,16.1,15.9,15.5,102.0,0.011123436,98,1.207,44.2,1,100,3,1,1,1,0,0
5,24,8,16.1,15.7,15.2,102.0,0.010895677,96,1.208,43.7,2,250,8,162,75,19,34,55
5,24,9,17.7,16.4,15.4,102.1,0.011026242,88,1.202,45.6,2,270,8,416,191,50,68,141
5,24,10,17.4,16.4,15.6,102.3,0.011127419,91,1.205,45.6,0,0,8,626,288,75,86,213
5,24,11,19.8,17.0,15.1,102.3,0.01083868,76,1.196,47.3,0,0,8,779,358,93,56,265
5,24,12,21.0,18.4,16.8,102.3,0.012048373,78,1.189,51.6,0,0,9,865,352,60,60,292
5,24,13,23.6,19.6,17.3,102.3,0.012507308,69,1.177,55.4,0,0,9,877,357,61,63,296
5,24,14,24.4,19.8,17.3,102.2,0.01245266,66,1.173,56.1,0,0,9,815,332,57,109,275
5,24,15,24.9,20.2,17.7,102.2,0.01277806,65,1.171,57.4,0,0,8,683,314,82,106,232
5,24,16,25.0,20.5,18.1,102.2,0.013142019,67,1.170,58.5,2,90,8,490,225,59,56,167
5,24,17,22.6,20.3,18.9,102.2,0.013870679,81,1.178,57.9,4,180,9,249,102,17,67,84
5,24,18,22.0,19.1,17.4,102.3,0.012522256,76,1.184,53.8,3,220,8,25,11,3,21,8
5,24,19,20.5,18.5,17.2,102.3,0.012381602,83,1.190,51.9,4,200,5,0,0,0,0,0
5,24,20,20.2,18.2,16.9,102.4,0.012117838,83,1.193,50.9,3,200,4,0,0,0,0,0
5,24,21,19.7,18.2,17.1,102.4,0.012325504,87,1.195,51.0,5,220,4,0,0,0,0,0
5,24,22,19.5,18.0,16.9,102.5,0.012148013,87,1.197,50.3,6,210,3,0,0,0,0,0
5,24,23,19.3,17.8,16.7,102.5,0.011985294,87,1.198,49.7,3,210,0,0,0,0,0,0
5,24,24,19.2,17.6,16.5,102.5,0.011782961,86,1.199,49.1,4,230,4,0,0,0,0,0
5,25,1,19.0,17.5,16.4,102.5,0.011744716,86,1.200,48.8,2,210,3,0,0,0,0,0
5,25,2,18.9,17.4,16.3,102.5,0.011665448,86,1.200,48.5,2,220,0,0,0,0,0,0
5,25,3,18.9,17.4,16.3,102.5,0.011665448,86,1.200,48.5,2,220,0,0,0,0,0,0
5,25,4,19.0,17.5,16.4,102.5,0.011744716,86,1.200,48.8,2,220,4,0,0,0,0,0
5,25,5,19.1,17.5,16.4,102.4,0.011715545,86,1.198,48.8,2,230,5,0,0,0,0,0
5,25,6,19.1,17.6,16.5,102.4,0.011836831,87,1.198,49.1,2,210,5,0,0,0,0,0
5,25,7,19.2,17.6,16.5,102.5,0.011782961,86,1.199,49.1,3,220,8,1,0,0,0,0
5,25,8,19.5,17.5,16.1,102.5,0.011537404,82,1.198,48.8,4,220,10,160,56,5,9,51
5,25,9,19.6,17.3,15.8,102.6,0.011243054,80,1.199,48.1,2,220,10,413,144,14,19,131
5,25,10,19.8,17.5,16.0,102.6,0.011400816,80,1.198,48.7,5,210,10,623,218,21,24,197
5,25,11,20.0,18.0,16.7,102.7,0.011915108,83,1.198,50.2,4,200,10,776,272,26,27,246
5,25,12,20.5,18.5,17.2,102.7,0.012329124,83,1.195,51.8,2,200,10,862,302,29,29,273
5,25,13,21.0,18.5,16.9,102.7,0.012121473,79,1.193,51.8,4,240,10,874,306,29,30,277
5,25,14,21.2,18.5,16.8,102.6,0.012051528,77,1.191,51.8,3,210,10,812,284,27,30,257
5,25,15,21.5,18.0,15.8,102.5,0.011318681,71,1.190,50.2,4,180,10,680,238,23,62,215
5,25,16,21.0,18.5,16.9,102.5,0.012147649,79,1.191,51.8,2,180,9,488,199,34,27,165
5,25,17,21.0,18.5,16.9,102.5,0.012147649,79,1.191,51.8,2,160,10,247,86,8,18,78
5,25,18,20.4,18.5,17.2,102.4,0.012409995,84,1.192,51.9,1,150,10,24,8,1,5,8
5,25,19,19.8,18.3,17.2,102.4,0.012408609,87,1.194,51.3,0,0,9,0,0,0,0,0
5,25,20,18.5,17.5,16.7,102.4,0.01196449,91,1.200,48.8,0,0,4,0,0,0,0,0
5,25,21,17.0,16.7,16.3,102.4,0.011632183,97,1.207,46.4,2,270,3,0,0,0,0,0
5,25,22,16.7,16.5,16.1,102.5,0.011510826,98,1.210,45.8,0,0,10,0,0,0,0,0
5,25,23,18.0,17.5,16.9,102.4,0.012172112,95,1.202,48.8,0,0,10,0,0,0,0,0
5,25,24,17.9,17.5,17.0,102.4,0.012213655,96,1.202,48.8,0,0,10,0,0,0,0,0
5,26,1,18.0,17.6,17.1,102.5,0.012281177,96,1.203,49.1,0,0,10,0,0,0,0,0
5,26,2,18.0,17.6,17.1,102.4,0.012293573,96,1.202,49.1,0,0,10,0,0,0,0,0
5,26,3,18.0,17.6,17.1,102.4,0.012293573,96,1.202,49.1,0,0,4,0,0,0,0,0
5,26,4,17.0,16.7,16.3,102.3,0.011643891,97,1.206,46.5,0,0,5,0,0,0,0,0
5,26,5,17.1,16.7,16.2,102.3,0.011602419,96,1.206,46.5,1,360,6,0,0,0,0,0
5,26,6,17.0,16.6,16.1,102.3,0.011526489,96,1.206,46.2,0,0,8,0,0,0,0,0
5,26,7,17.9,17.5,17.0,102.3,0.012225994,96,1.201,48.9,2,360,4,1,0,0,0,0
5,26,8,18.0,17.5,16.9,102.3,0.01218445,95,1.201,48.9,3,30,9,157,64,11,20,53
5,26,9,18.2,17.7,17.1,102.3,0.012344894,95,1.200,49.5,2,30,9,410,167,29,175,138
5,26,10,19.5,18.0,16.9,102.3,0.012173467,87,1.195,50.4,3,20,5,619,362,191,264,171
5,26,11,22.2,19.2,17.4,102.4,0.012554393,76,1.184,54.1,4,10,4,772,476,284,396,192
5,26,12,22.5,19.0,16.9,102.3,0.012186127,72,1.182,53.5,5,20,1,858,583,421,421,162
5,26,13,24.7,19.2,16.1,102.3,0.011531039,60,1.175,54.1,4,30,1,871,591,427,435,165
5,26,14,25.5,19.5,16.2,102.1,0.011616611,57,1.169,55.1,5,30,1,809,550,397,438,153
5,26,15,25.7,20.0,16.9,102.0,0.012207504,59,1.166,56.8,4,50,1,678,460,332,425,128
5,26,16,25.7,20.0,16.9,102.0,0.012207504,59,1.166,56.8,2,30,1,485,330,238,398,92
5,26,17,24.5,20.0,17.5,101.9,0.012720351,66,1.169,56.9,3,50,0,245,169,125,227,44
5,26,18,22.5,20.2,18.8,101.9,0.013821714,81,1.175,57.6,3,40,0,23,16,12,33,4
5,26,19,20.2,19.0,18.1,101.9,0.013197142,89,1.185,53.7,2,50,0,0,0,0,0,0
5,26,20,19.7,18.3,17.3,102.0,0.012502301,88,1.190,51.4,3,40,0,0,0,0,0,0
5,26,21,19.0,18.1,17.3,102.0,0.01254369,92,1.192,50.8,2,10,0,0,0,0,0,0
5,26,22,18.8,18.3,17.8,102.0,0.012876664,95,1.193,51.4,4,20,0,0,0,0,0,0
5,26,23,18.6,18.2,17.7,102.0,0.012834735,96,1.194,51.1,4,20,0,0,0,0,0,0
5,26,24,18.2,17.8,17.3,102.0,0.012505292,96,1.196,49.9,3,340,0,0,0,0,0,0
5,27,1,18.0,17.6,17.1,102.0,0.012343403,96,1.197,49.3,2,360,0,0,0,0,0,0
5,27,2,17.9,17.6,17.2,102.0,0.012384966,97,1.197,49.3,2,360,0,0,0,0,0,0
5,27,3,17.5,17.3,16.9,102.0,0.012187128,98,1.199,48.4,2,360,0,0,0,0,0,0
5,27,4,16.7,16.6,16.3,101.9,0.011697654,99,1.202,46.3,3,20,0,0,0,0,0,0
5,27,5,16.1,16.0,15.7,101.9,0.01124926,99,1.206,44.6,2,330,0,0,0,0,0,0
5,27,6,15.5,15.5,15.2,101.9,0.010928791,100,1.209,43.1,2,330,0,0,0,0,0,0
5,27,7,14.5,14.5,14.2,101.9,0.010236057,100,1.214,40.4,0,0,0,1,0,0,1,0
5,27,8,14.0,14.0,13.7,101.9,0.009904682,100,1.217,39.0,0,0,0,154,106,79,141,28
5,27,9,14.8,14.7,14.4,102.0,0.010319722,99,1.214,40.9,0,0,0,407,281,208,288,73
5,27,10,19.6,18.1,17.0,102.1,0.012281426,87,1.192,50.8,1,350,0,616,425,315,365,111
5,27,11,22.2,18.8,16.8,102.2,0.012068742,73,1.183,52.9,0,0,0,769,531,393,410,138
5,27,12,24.1,19.4,16.8,102.2,0.012052521,65,1.175,54.8,0,0,0,855,590,436,437,153
5,27,13,24.3,18.8,15.6,102.1,0.011212106,59,1.175,52.8,0,0,0,867,598,443,451,156
5,27,14,26.4,20.2,16.9,102.0,0.012184727,57,1.164,57.5,2,170,0,806,556,412,436,145
5,27,15,26.1,20.2,17.0,102.0,0.012309181,59,1.165,57.5,2,150,1,675,458,331,423,128
5,27,16,25.0,20.0,17.3,102.0,0.012498043,63,1.169,56.8,3,120,1,483,328,237,395,91
5,27,17,24.5,20.0,17.5,101.9,0.012720351,66,1.169,56.9,2,140,0,243,168,124,222,44
5,27,18,22.2,19.1,17.3,102.0,0.012480338,75,1.180,53.9,3,120,0,23,16,12,31,4
5,27,19,19.5,18.5,17.7,102.0,0.012837064,91,1.190,52.1,2,180,0,0,0,0,0,0
5,27,20,18.5,18.0,17.5,102.0,0.012627466,95,1.194,50.5,1,130,0,0,0,0,0,0
5,27,21,16.9,16.7,16.3,102.1,0.011708855,98,1.204,46.5,2,150,0,0,0,0,0,0
5,27,22,16.7,16.6,16.3,102.2,0.011662549,99,1.206,46.2,0,0,0,0,0,0,0,0
5,27,23,16.6,16.5,16.2,102.2,0.011586955,99,1.207,45.9,0,0,0,0,0,0,0,0
5,27,24,16.5,16.5,16.2,102.2,0.011628427,100,1.207,45.9,0,0,0,0,0,0,0,0
5,28,1,16.1,16.1,15.8,102.2,0.011330377,100,1.209,44.8,0,0,0,0,0,0,0,0
5,28,2,14.3,14.2,13.9,102.1,0.009974822,99,1.218,39.5,0,0,0,0,0,0,0,0
5,28,3,14.1,14.0,13.7,102.1,0.009843728,99,1.219,39.0,0,0,0,0,0,0,0,0
5,28,4,13.2,13.1,12.8,102.1,0.009272631,99,1.224,36.6,0,0,0,0,0,0,0,0
5,28,5,13.0,13.0,12.7,102.0,0.009261401,100,1.224,36.4,0,0,0,0,0,0,0,0
5,28,6,13.6,13.1,12.5,102.0,0.009117289,95,1.222,36.6,2,230,0,0,0,0,0,0
5,28,7,12.4,12.3,12.0,102.0,0.008798783,99,1.227,34.6,0,0,0,0,0,0,1,0
5,28,8,13.5,13.0,12.4,102.1,0.009046465,95,1.223,36.3,3,270,1,152,103,74,139,29
5,28,9,15.3,15.2,14.9,102.2,0.010643335,99,1.214,42.2,0,0,0,404,279,206,234,72
5,28,10,19.0,18.3,17.7,102.2,0.012767299,94,1.194,51.4,0,0,3,613,407,282,363,125
5,28,11,21.0,19.0,17.7,102.3,0.012809455,83,1.187,53.5,0,0,0,766,528,391,408,137
5,28,12,23.3,19.3,17.0,102.3,0.012240706,69,1.179,54.4,2,40,0,852,588,435,435,153
5,28,13,24.4,19.2,16.3,102.2,0.011669061,62,1.175,54.1,3,20,0,864,596,441,450,155
5,28,14,26.0,19.6,16.1,102.1,0.011540319,55,1.168,55.4,2,20,0,803,554,410,452,144
5,28,15,26.3,19.8,16.3,102.1,0.011679062,55,1.166,56.1,0,0,0,672,464,343,439,121
5,28,16,26.0,19.5,15.9,102.0,0.01142371,55,1.167,55.1,2,360,0,481,332,245,393,86
5,28,17,24.3,20.2,18.0,102.0,0.013057053,69,1.170,57.5,2,360,0,242,167,123,218,43
5,28,18,22.2,19.5,17.9,102.0,0.013000633,78,1.179,55.2,2,20,0,22,15,11,30,4
5,28,19,19.7,18.7,17.9,102.1,0.012994034,91,1.190,52.7,0,0,0,0,0,0,0,0
5,28,20,19.5,18.5,17.7,102.1,0.012823817,91,1.191,52.0,0,0,0,0,0,0,0,0
5,28,21,17.7,16.7,15.9,102.1,0.011377188,91,1.201,46.5,3,360,0,0,0,0,0,0
5,28,22,16.7,15.7,14.8,102.2,0.01062551,90,1.208,43.6,0,0,0,0,0,0,0,0
5,28,23,16.6,15.6,14.7,102.2,0.010553867,90,1.208,43.3,1,10,0,0,0,0,0,0
5,28,24,14.5,14.5,14.2,102.2,0.010205517,100,1.218,40.3,1,340,0,0,0,0,0,0
5,29,1,14.3,14.3,14.0,102.2,0.010072198,100,1.219,39.8,0,0,0,0,0,0,0,0
5,29,2,14.1,14.1,13.8,102.2,0.009940443,100,1.220,39.2,0,0,0,0,0,0,0,0
5,29,3,14.0,14.0,13.7,102.1,0.009884972,100,1.220,39.0,2,360,0,0,0,0,0,0
5,29,4,14.4,14.4,14.1,102.0,0.010158865,100,1.216,40.1,2,360,0,0,0,0,0,0
5,29,5,15.4,15.4,15.1,102.0,0.010846844,100,1.211,42.8,2,360,0,0,0,0,0,0
5,29,6,16.0,16.0,15.7,102.0,0.011279417,100,1.207,44.5,1,350,0,0,0,0,0,0
5,29,7,16.0,15.5,14.9,102.0,0.010711051,95,1.208,43.1,3,30,0,0,0,0,0,0
5,29,8,16.4,16.4,16.1,102.0,0.011576337,100,1.205,45.7,2,360,0,149,103,76,136,27
5,29,9,17.5,17.0,16.4,102.0,0.01182734,95,1.200,47.5,2,330,0,401,277,205,283,72
5,29,10,19.0,17.5,16.4,102.0,0.011806485,87,1.194,48.9,3,360,0,610,421,311,361,109
5,29,11,21.5,18.5,16.7,102.0,0.012006017,75,1.183,52.0,3,360,0,763,526,389,407,137
5,29,12,23.5,19.0,16.4,102.0,0.01181221,66,1.176,53.5,3,360,0,848,585,433,434,152
5,29,13,25.0,19.5,16.4,101.9,0.01185196,60,1.169,55.2,2,360,0,861,594,440,448,155
5,29,14,25.4,19.0,15.4,101.9,0.011039382,55,1.169,53.5,1,330,0,800,552,409,451,144
5,29,15,25.5,19.3,15.8,101.8,0.011398468,56,1.166,54.5,0,0,0,670,462,342,420,120
5,29,16,25.0,20.0,17.3,101.8,0.012527257,63,1.166,56.9,4,130,1,479,325,235,375,90
5,29,17,23.7,19.7,17.5,101.7,0.012683043,69,1.170,56.0,4,180,1,240,163,118,213,45
5,29,18,21.3,19.0,17.6,101.7,0.012766805,81,1.179,53.7,3,120,1,21,15,11,21,4
5,29,19,19.0,18.3,17.7,101.8,0.012819665,94,1.190,51.5,2,130,4,0,0,0,0,0
5,29,20,19.6,18.6,17.8,101.9,0.012935376,91,1.188,52.4,2,150,5,0,0,0,0,0
5,29,21,19.3,18.5,17.8,101.9,0.012933579,93,1.189,52.1,2,120,10,0,0,0,0,0
5,29,22,18.1,17.6,17.0,101.9,0.012314366,95,1.195,49.3,0,0,6,0,0,0,0,0
5,29,23,18.4,18.2,17.8,101.9,0.01293101,98,1.193,51.2,0,0,8,0,0,0,0,0
5,29,24,18.0,17.9,17.6,101.9,0.012724507,99,1.195,50.2,0,0,6,0,0,0,0,0
5,30,1,17.5,17.5,17.2,101.9,0.012441846,100,1.198,49.0,0,0,5,0,0,0,0,0
5,30,2,17.3,17.3,17.0,101.9,0.012282503,100,1.199,48.4,0,0,5,0,0,0,0,0
5,30,3,16.9,16.9,16.6,101.9,0.011969307,100,1.201,47.2,0,0,5,0,0,0,0,0
5,30,4,16.6,16.6,16.3,101.9,0.011739138,100,1.203,46.3,0,0,3,0,0,0,0,0
5,30,5,16.5,16.5,16.2,101.8,0.011674975,100,1.202,46.0,2,210,0,0,0,0,0,0
5,30,6,16.3,16.2,15.9,101.8,0.011408428,99,1.203,45.2,2,220,0,0,0,0,0,0
5,30,7,16.0,16.0,15.7,101.8,0.011301979,100,1.205,44.6,0,0,4,0,0,0,0,0
5,30,8,15.6,15.2,14.7,101.9,0.010551309,96,1.209,42.3,0,0,3,147,97,67,128,30
5,30,9,16.0,15.5,14.9,101.9,0.01072195,95,1.207,43.1,0,0,1,398,270,195,270,75
5,30,10,17.1,16.0,15.1,101.9,0.010835325,90,1.202,44.5,2,270,1,607,412,298,345,115
5,30,11,17.9,17.3,16.7,102.0,0.01202101,94,1.198,48.4,2,320,1,760,516,373,389,144
5,30,12,22.3,19.3,17.5,101.9,0.012711803,76,1.178,54.6,0,0,1,845,574,415,415,160
5,30,13,22.9,19.4,17.4,101.9,0.012592776,72,1.175,54.9,2,270,1,858,583,421,429,162
5,30,14,24.2,20.2,18.0,101.8,0.013128276,70,1.168,57.6,0,0,1,798,542,391,368,151
5,30,15,24.5,19.5,16.7,101.7,0.012087595,63,1.168,55.3,2,120,3,668,443,307,313,136
5,30,16,23.8,19.5,17.1,101.7,0.01237808,67,1.170,55.3,4,120,4,477,294,175,279,119
5,30,17,22.0,19.2,17.5,101.7,0.012734461,77,1.177,54.4,2,170,4,238,147,88,187,59
5,30,18,20.7,18.5,17.1,101.7,0.01237801,81,1.182,52.1,2,150,4,21,13,8,14,5
5,30,19,18.7,17.6,16.7,101.8,0.01207769,90,1.192,49.3,1,150,6,0,0,0,0,0
5,30,20,17.4,17.0,16.5,101.8,0.011892932,96,1.198,47.5,0,0,8,0,0,0,0,0
5,30,21,17.9,17.7,17.3,101.9,0.012519868,98,1.196,49.6,0,0,8,0,0,0,0,0
5,30,22,17.7,17.2,16.6,101.9,0.011995873,95,1.198,48.1,0,0,8,0,0,0,0,0
5,30,23,18.7,17.8,17.0,101.9,0.012310153,92,1.193,49.9,0,0,8,0,0,0,0,0
5,30,24,18.6,17.6,16.8,101.9,0.012106672,91,1.194,49.3,0,0,8,0,0,0,0,0
5,31,1,18.2,17.2,16.4,101.9,0.011788376,91,1.196,48.1,0,0,8,0,0,0,0,0
5,31,2,17.3,16.0,15.0,101.9,0.01075261,88,1.202,44.5,2,210,5,0,0,0,0,0
5,31,3,17.5,16.3,15.3,101.9,0.01101589,89,1.200,45.4,3,240,5,0,0,0,0,0
5,31,4,17.6,16.1,15.0,101.9,0.010743436,86,1.200,44.8,3,230,5,0,0,0,0,0
5,31,5,17.2,16.4,15.7,101.9,0.011256361,92,1.201,45.7,3,220,6,0,0,0,0,0
5,31,6,16.7,16.1,15.5,101.9,0.011115817,94,1.203,44.8,3,220,6,0,0,0,0,0
5,31,7,16.4,15.1,14.0,101.9,0.01010981,87,1.207,42.0,0,0,1,0,0,0,0,0
5,31,8,15.7,14.5,13.5,101.9,0.009740978,88,1.210,40.3,2,300,3,144,96,66,107,29
5,31,9,15.6,14.3,13.2,102.0,0.009556212,87,1.212,39.8,0,0,3,395,262,182,279,81
5,31,10,19.0,16.5,14.8,102.1,0.010605036,78,1.197,45.9,0,0,0,604,417,308,357,108
5,31,11,20.1,17.1,15.1,102.1,0.010857515,74,1.192,47.6,3,240,0,757,522,386,387,136
5,31,12,21.8,17.0,13.9,102.1,0.010036725,62,1.187,47.3,7,210,1,843,572,413,353,159
5,31,13,22.1,18.1,15.7,102.1,0.011244797,68,1.184,50.7,5,210,3,856,568,393,321,174
5,31,14,23.0,18.5,15.8,102.0,0.01138433,65,1.178,51.9,3,200,4,795,490,292,61,198
5,31,15,23.0,18.0,15.0,102.0,0.010761939,62,1.180,50.4,4,190,9,665,271,46,59,225
5,31,16,21.0,18.0,16.1,101.9,0.011602372,75,1.185,50.5,5,190,9,475,194,33,53,160
5,31,17,20.9,18.0,16.2,101.9,0.011643817,76,1.185,50.5,2,210,9,237,97,17,35,80
5,31,18,20.0,17.5,15.9,102.0,0.011391966,78,1.191,48.9,4,210,9,21,8,1,20,7
5,31,19,18.5,16.0,14.2,102.0,0.010245583,78,1.199,44.5,5,210,4,0,0,0,0,0
5,31,20,18.5,15.5,13.4,102.0,0.009679132,73,1.200,43.0,7,210,9,0,0,0,0,0
5,31,21,18.3,15.5,13.5,102.1,0.009750688,75,1.202,43.0,6,210,1,0,0,0,0,0
5,31,22,17.7,16.3,15.2,102.2,0.010898748,87,1.203,45.3,6,210,10,0,0,0,0,0
5,31,23,17.4,16.2,15.2,102.3,0.010895979,89,1.206,45.0,5,210,6,0,0,0,0,0
5,31,24,17.3,16.5,15.8,102.3,0.011285251,92,1.205,45.9,3,220,10,0,0,0,0,0
6,1,1,17.3,16.5,15.8,102.3,0.011285251,92,1.205,45.9,5,210,10,0,0,0,0,0
6,1,2,17.4,16.5,15.7,102.3,0.011243828,91,1.205,45.9,3,210,10,0,0,0,0,0
6,1,3,17.0,16.5,15.9,102.3,0.011409554,95,1.206,45.9,3,210,10,0,0,0,0,0
6,1,4,17.3,15.7,14.5,102.2,0.010377586,85,1.206,43.6,2,210,10,0,0,0,0,0
6,1,5,17.4,16.5,15.7,102.2,0.0112554,91,1.204,45.9,2,210,10,0,0,0,0,0
6,1,6,17.3,15.7,14.5,102.2,0.010377586,85,1.206,43.6,3,210,10,0,0,0,0,0
6,1,7,18.0,16.0,14.5,102.3,0.010418421,82,1.204,44.4,3,210,10,0,0,0,0,0
6,1,8,17.7,15.7,14.2,102.3,0.010201457,82,1.206,43.5,5,210,9,142,49,4,8,44
6,1,9,18.0,15.7,14.0,102.4,0.01006671,79,1.206,43.5,3,210,9,393,135,12,17,123
6,1,10,18.0,15.0,12.8,102.5,0.009277101,73,1.209,41.5,5,210,9,601,207,19,221,189
6,1,11,20.0,17.0,15.0,102.6,0.010720308,74,1.199,47.2,5,230,5,754,445,239,250,205
6,1,12,21.0,16.5,13.5,102.5,0.009733646,63,1.195,45.7,3,210,5,840,495,267,329,229
6,1,13,23.0,20.0,18.3,102.5,0.013257168,76,1.181,56.7,3,210,4,853,536,333,69,203
6,1,14,22.7,17.5,14.3,102.5,0.010214191,60,1.188,48.7,5,180,8,793,333,63,27,269
6,1,15,22.0,17.0,13.8,102.4,0.009918501,61,1.190,47.2,5,180,9,663,228,21,26,208
6,1,16,22.0,17.0,13.8,102.4,0.009918501,61,1.190,47.2,3,180,9,473,163,15,176,148
6,1,17,21.3,16.3,13.0,102.4,0.009390568,60,1.194,45.1,2,180,6,236,128,55,117,73
6,1,18,20.7,16.2,13.2,102.4,0.009522681,63,1.196,44.9,2,190,6,20,11,5,21,6
6,1,19,18.6,16.5,15.0,102.4,0.010735696,81,1.202,45.8,2,210,4,0,0,0,0,0
6,1,20,15.8,15.0,14.2,102.5,0.010183904,92,1.216,41.6,2,180,1,0,0,0,0,0
6,1,21,17.0,16.2,15.5,102.5,0.011038894,92,1.209,44.9,3,210,8,0,0,0,0,0
6,1,22,16.5,16.0,15.4,102.5,0.011016353,95,1.212,44.4,3,120,8,0,0,0,0,0
6,1,23,16.7,16.2,15.6,102.6,0.011151827,95,1.212,44.9,2,250,8,0,0,0,0,0
6,1,24,16.5,16.0,15.4,102.6,0.011005221,95,1.213,44.4,2,250,3,0,0,0,0,0
6,2,1,16.1,15.6,15.0,102.5,0.010727938,95,1.214,43.2,1,250,3,0,0,0,0,0
6,2,2,16.0,15.5,14.9,102.5,0.010656883,95,1.214,43.0,1,250,0,0,0,0,0,0
6,2,3,15.5,15.2,14.7,102.5,0.010528851,97,1.217,42.1,1,250,0,0,0,0,0,0
