Localização,Latitude {N+/S-},Longitude {E+/W-},Zona Horaria {+/- GMT},Elevação {m},,,,,,,,,,,,,,
Curitiba,-25.52,-49.18,-3,910,,,,,,,,,,,,,,

Mês,Dia,Hora,TBS {C},TBU {C},T. Pto Orvalho {C},Pressao Atmosferica {kPa},Umidade {kg/kg},U. R. {%},Densidade do ar {kg/m3},Entalpia {BTU/LB},Velocidade do Vento {m/s},Direção do Vento {graus},Cobertura Total de Nuvens {decimas},Rad Horizontal Extraterreste {Wh/m2},Rad Global Horizontal {Wh/m2},Rad Direta {Wh/m2},Rad Direta Normal {Wh/m2},Rad Difusa Horizontal {Wh/m2}
6,12,12,20.8,16.0,13.1,91.8,0.010571881,62,1.069959767,47.6,3,360,0,844,667,557,557,110
6,12,13,22.3,16.2,12.6,91.7,0.010213908,55,1.063970096,48.3,4,360,0,859,679,567,578,112
6,12,14,24.0,16.6,12.3,91.6,0.010026191,49,1.057043344,49.5,7,360,0,801,633,529,582,104
6,12,15,24.2,16.5,12.0,91.4,0.00984775,47,1.05432365,49.3,6,350,0,674,532,445,564,88
6,12,16,24.0,16.5,12.1,91.4,0.009929986,48,1.05489597,49.3,6,350,0,485,383,320,503,63
6,12,17,23.6,16.6,12.5,91.3,0.010234477,51,1.05465399,49.6,5,360,0,248,196,164,338,32
6,12,18,22.3,16.5,13.1,91.3,0.010644473,57,1.058608009,49.4,3,360,0,25,20,17,42,3
6,12,19,20.0,16.4,14.2,91.4,0.011454347,71,1.066716614,49.1,2,20,0,0,0,0,0,0
6,12,20,17.8,14.5,12.3,91.4,0.010071324,71,1.077134354,43.3,2,30,0,0,0,0,0,0
6,12,21,17.4,15.4,14.0,91.4,0.01130119,82,1.076522472,46.0,0,0,0,0,0,0,0,0
6,12,22,17.0,16.5,16.0,91.5,0.012808905,95,1.07662273,49.4,2,60,0,0,0,0,0,0
6,12,23,16.3,15.8,15.3,91.5,0.012229248,95,1.080212827,47.2,2,60,0,0,0,0,0,0
6,12,24,15.5,15.0,14.5,91.5,0.011595323,95,1.084290486,44.8,3,50,0,0,0,0,0,0
6,13,1,14.7,14.5,14.1,91.5,0.011338116,98,1.087745565,43.4,2,60,0,0,0,0,0,0
6,13,2,14.0,14.0,13.7,91.4,0.011062767,100,1.089679298,41.9,2,50,0,0,0,0,0,0
6,13,3,13.5,13.5,13.2,91.4,0.010702786,100,1.092201105,40.5,2,60,0,0,0,0,0,0
6,13,4,12.7,12.7,12.4,91.4,0.010148654,100,1.096217952,38.3,2,50,0,0,0,0,0,0
6,13,5,12.0,12.0,11.7,91.4,0.009685062,100,1.099715528,36.4,0,0,0,0,0,0,0,0
6,13,6,11.4,11.4,11.1,91.4,0.009302917,100,1.102701505,34.9,0,0,0,0,0,0,0,0
6,13,7,10.4,10.4,10.1,91.3,0.008705625,100,1.10642658,32.3,2,30,0,0,0,0,0,0
6,13,8,10.9,10.9,10.6,91.2,0.009014865,100,1.10272856,33.6,2,20,0,135,107,89,155,18
6,13,9,12.5,12.0,11.4,91.3,0.009490141,95,1.096928009,36.4,4,20,0,388,306,256,350,50
6,13,10,15.8,14.2,13.0,91.3,0.010561404,85,1.082563806,42.5,4,20,0,599,473,395,456,78
6,13,11,17.4,15.2,13.7,91.4,0.011061124,80,1.076930725,45.4,5,360,0,754,595,497,519,98
6,13,12,20.6,15.1,11.6,91.4,0.009623345,57,1.067623916,45.0,9,350,0,842,665,556,557,110
6,13,13,22.0,16.0,12.4,91.2,0.010161456,55,1.059332182,47.8,9,350,0,858,678,566,545,112
6,13,14,22.4,16.5,13.1,91.3,0.010603249,56,1.058318793,49.3,8,330,3,801,623,519,510,104
6,13,15,23.0,17.5,14.5,91.2,0.011650873,60,1.053273456,52.6,9,350,4,673,490,390,494,101
6,13,16,23.0,17.0,13.6,91,0.011034205,56,1.05198749,51.1,8,330,4,485,353,281,501,72
6,13,17,22.7,17.4,14.5,90.9,0.01169098,61,1.050806762,52.4,7,350,1,248,196,163,336,32
6,13,18,22.0,16.5,13.3,90.9,0.010826564,59,1.054737772,49.5,5,360,1,25,20,17,42,3
6,13,19,19.5,15.5,13.0,91,0.010609255,67,1.065284076,46.4,5,30,1,0,0,0,0,0
6,13,20,18.0,15.1,13.2,91,0.010747308,75,1.070538767,45.2,4,30,0,0,0,0,0,0
6,13,21,15.9,14.0,12.6,91,0.010327951,82,1.079031594,42.0,5,40,0,0,0,0,0,0
6,13,22,15.6,13.8,12.5,91.1,0.01021134,83,1.08153911,41.4,4,40,0,0,0,0,0,0
6,13,23,14.7,13.3,12.2,91.1,0.010019929,86,1.085249271,40.0,4,50,0,0,0,0,0,0
6,13,24,14.2,12.6,11.3,91.1,0.009456405,84,1.088107879,38.1,5,40,0,0,0,0,0,0
6,14,1,13.6,12.5,11.5,91,0.0096061,89,1.088929584,37.9,4,30,0,0,0,0,0,0
6,14,2,13.3,12.5,11.7,91,0.00972953,92,1.089857031,37.9,4,50,4,0,0,0,0,0
6,14,3,14.4,13.4,12.5,91,0.01026709,90,1.084764758,40.3,4,40,5,0,0,0,0,0
6,14,4,15.3,14.2,13.3,91,0.010805397,89,1.080460216,42.6,5,360,9,0,0,0,0,0
6,14,5,15.8,13.9,12.5,90.9,0.010267285,82,1.078322326,41.8,6,360,8,0,0,0,0,0
6,14,6,14.4,13.8,13.2,90.9,0.010730796,94,1.082778557,41.5,5,350,8,0,0,0,0,0
6,14,7,16.4,15.2,14.3,90.8,0.011555141,89,1.072718916,45.6,4,360,6,0,0,0,0,0
6,14,8,17.6,15.7,14.4,90.9,0.011651514,83,1.069305397,47.1,5,350,9,133,59,14,9,45
6,14,9,18.0,15.4,13.7,90.9,0.011121119,77,1.06873094,46.2,9,340,10,386,139,15,20,124
6,14,10,18.4,15.9,14.3,91,0.011552155,78,1.067711827,47.7,6,360,10,597,215,23,27,192
6,14,11,19.6,16.4,14.5,90.9,0.011692326,74,1.061931751,49.3,7,360,10,752,271,29,30,242
6,14,12,21.1,17.5,15.5,90.9,0.012484506,71,1.055199161,52.8,8,330,10,841,303,32,32,270
6,14,13,21.7,17.7,15.5,90.9,0.012499419,69,1.053027151,53.5,10,350,10,857,309,33,34,276
6,14,14,21.0,17.9,16.2,90.8,0.013072026,75,1.053421164,54.2,8,340,10,800,288,31,91,257
6,14,15,21.2,17.8,15.9,90.8,0.012855563,73,1.053064356,53.8,8,350,9,673,299,70,33,229
6,14,16,21.4,18.6,17.0,90.7,0.013872275,78,1.04950949,56.6,9,350,10,485,174,19,29,156
6,14,17,20.8,19.0,17.9,90.7,0.014678415,85,1.050320078,58.1,6,350,10,248,89,10,20,80
6,14,18,19.4,18.9,18.4,90.7,0.015123252,96,1.054609515,57.8,3,330,10,25,9,1,2,8
6,14,19,17.4,16.8,16.2,90.7,0.013142658,95,1.065180357,50.7,2,290,10,0,0,0,0,0
6,14,20,18.0,17.8,17.4,90.9,0.014171056,98,1.063606962,53.9,4,240,10,0,0,0,0,0
6,14,21,17.7,17.5,17.1,90.9,0.013897942,98,1.065161337,52.9,0,0,10,0,0,0,0,0
6,14,22,17.0,17.0,16.7,90.9,0.013536477,100,1.068338395,51.3,3,30,10,0,0,0,0,0
6,14,23,16.7,16.7,16.4,91,0.013260842,100,1.071085208,50.3,3,30,10,0,0,0,0,0
6,14,24,16.7,16.7,16.4,91,0.013260842,100,1.071085208,50.3,3,20,10,0,0,0,0,0
6,15,1,16.6,16.6,16.3,91,0.01317504,100,1.071599611,49.9,3,330,10,0,0,0,0,0
6,15,2,16.5,16.5,16.2,91.1,0.013075067,100,1.073316506,49.6,3,360,10,0,0,0,0,0
6,15,3,16.5,16.5,16.2,91.1,0.013075067,100,1.073316506,49.6,3,20,10,0,0,0,0,0
6,15,4,16.4,16.4,16.1,91.1,0.012990359,100,1.073830427,49.3,3,300,10,0,0,0,0,0
6,15,5,16.1,16.1,15.8,91.1,0.012739192,100,1.075369545,48.3,3,360,10,0,0,0,0,0
6,15,6,15.8,15.8,15.5,91,0.012506409,100,1.075698905,47.4,3,20,10,0,0,0,0,0
6,15,7,15.5,15.5,15.2,91.1,0.012249928,100,1.078436166,46.5,3,20,10,0,0,0,0,0
6,15,8,15.8,15.8,15.5,91.2,0.012478432,100,1.078110617,47.4,0,0,10,132,47,5,9,42
6,15,9,16.3,16.0,15.6,91.2,0.012517727,97,1.076181619,48.0,2,120,10,384,138,15,20,124
6,15,10,16.3,16.1,15.7,91.3,0.012627652,98,1.077175023,48.3,2,120,10,596,214,23,27,191
6,15,11,16.0,15.7,15.3,91.5,0.012231309,97,1.081330059,46.9,4,210,10,751,270,29,30,241
6,15,12,16.8,16.0,15.3,91.6,0.012253959,93,1.079486533,47.8,4,190,10,840,302,32,32,270
6,15,13,16.3,16.0,15.6,91.6,0.012461416,97,1.080997654,47.8,3,230,10,856,308,33,34,275
6,15,14,16.2,15.2,14.4,91.5,0.011544009,91,1.081754969,45.4,3,50,10,799,288,31,34,257
6,15,15,14.9,13.8,12.9,91.4,0.010463393,89,1.087304135,41.4,6,40,10,673,242,26,33,216
6,15,16,14.9,14.2,13.5,91.6,0.010895559,93,1.08893924,42.4,3,10,10,485,174,19,29,156
6,15,17,14.6,14.1,13.5,91.5,0.010917033,95,1.088847553,42.2,2,170,10,249,89,10,20,80
6,15,18,13.9,13.5,13.0,91.5,0.010525791,96,1.092177987,40.5,2,120,10,26,9,1,2,8
6,15,19,13.6,13.2,12.7,91.5,0.010315235,96,1.093684719,39.7,5,90,10,0,0,0,0,0
6,15,20,13.2,12.9,12.5,91.6,0.010138224,97,1.096716463,38.8,3,100,10,0,0,0,0,0
6,15,21,13.0,12.7,12.3,91.6,0.010002522,97,1.097718656,38.3,5,120,10,0,0,0,0,0
6,15,22,12.5,12.2,11.7,91.7,0.009659443,97,1.101438517,36.9,4,110,10,0,0,0,0,0
6,15,23,12.4,12.1,11.6,91.8,0.009583508,97,1.103158419,36.6,3,110,10,0,0,0,0,0
6,15,24,12.4,12.1,11.6,91.8,0.009583508,97,1.103158419,36.6,3,110,10,0,0,0,0,0
6,16,1,12.8,12.5,12.1,91.8,0.00984632,97,1.101157036,37.7,2,90,10,0,0,0,0,0
6,16,2,12.5,12.3,11.9,91.8,0.009755287,98,1.102472358,37.1,3,120,10,0,0,0,0,0
6,16,3,12.5,12.4,12.1,91.8,0.009862371,99,1.102285509,37.4,3,110,10,0,0,0,0,0
6,16,4,12.5,12.4,12.1,91.8,0.009862371,99,1.102285509,37.4,3,100,10,0,0,0,0,0
6,16,5,12.1,12.1,11.8,91.8,0.009706957,100,1.104102802,36.6,2,90,10,0,0,0,0,0
6,16,6,11.5,11.5,11.2,91.8,0.009324232,100,1.107100867,35.0,4,80,10,0,0,0,0,0
6,16,7,10.1,10.1,9.8,91.8,0.008483303,100,1.114056865,31.5,7,120,10,0,0,0,0,0
6,16,8,9.9,9.6,9.1,91.8,0.008077044,97,1.115562908,30.2,5,120,10,130,47,5,9,42
6,16,9,10.2,10.0,9.6,91.9,0.00833468,98,1.115139717,31.2,3,120,10,383,138,15,20,123
6,16,10,11.0,10.5,9.9,92,0.008492091,94,1.112932205,32.4,5,100,10,594,214,23,26,191
6,16,11,11.5,11.0,10.4,92,0.008790569,95,1.110451572,33.7,5,110,10,750,270,29,30,241
6,16,12,12.4,11.5,10.6,92,0.008933952,91,1.106700063,34.9,6,100,10,839,302,32,32,270
6,16,13,12.6,11.6,10.7,92,0.00895551,90,1.105887683,35.2,5,100,10,856,308,33,34,275
6,16,14,13.0,12.0,11.1,91.9,0.00922036,90,1.102678541,36.3,5,90,10,799,288,31,34,257
6,16,15,13.8,12.3,11.1,91.9,0.009209799,85,1.099622736,37.1,4,90,10,672,242,26,33,216
6,16,16,14.2,12.6,11.3,91.8,0.009378122,84,1.096604707,37.9,4,80,10,485,175,19,29,156
6,16,17,14.0,12.5,11.3,91.7,0.009363679,85,1.096198179,37.7,5,60,10,249,90,10,20,80
6,16,18,13.8,12.4,11.2,91.8,0.009327553,86,1.098221307,37.4,4,70,10,26,9,1,3,8
6,16,19,13.0,12.0,11.1,91.8,0.009231007,90,1.101460094,36.3,4,80,10,0,0,0,0,0
6,16,20,12.5,11.9,11.3,91.8,0.009331105,94,1.103213131,36.0,3,90,10,0,0,0,0,0
6,16,21,12.3,11.9,11.4,91.8,0.009413328,96,1.103842327,36.1,2,90,10,0,0,0,0,0
6,16,22,12.2,11.7,11.1,91.8,0.00924473,95,1.104524106,35.5,2,80,10,0,0,0,0,0
6,16,23,12.2,12.0,11.6,91.8,0.009559919,98,1.103972849,36.3,2,70,10,0,0,0,0,0
6,16,24,12.2,12.0,11.6,91.8,0.009559919,98,1.103972849,36.3,0,0,10,0,0,0,0,0
6,17,1,12.6,12.1,11.5,91.8,0.009501238,95,1.102529926,36.6,2,60,10,0,0,0,0,0
6,17,2,12.7,12.4,12.0,91.7,0.009790995,97,1.100438682,37.4,2,60,10,0,0,0,0,0
6,17,3,12.8,12.5,12.1,91.7,0.009857365,97,1.099938292,37.7,0,0,10,0,0,0,0,0
6,17,4,12.9,12.6,12.2,91.7,0.009924133,97,1.099437582,38.0,0,0,10,0,0,0,0,0
6,17,5,13.0,12.8,12.4,91.7,0.010100081,98,1.098747423,38.5,0,0,10,0,0,0,0,0
6,17,6,13.0,12.9,12.6,91.6,0.010220662,99,1.097339882,38.8,2,40,10,0,0,0,0,0
6,17,7,13.0,13.0,12.7,91.5,0.010341856,100,1.095931817,39.1,2,20,10,0,0,0,0,0
6,17,8,12.9,12.8,12.5,91.5,0.010163913,99,1.096623552,38.6,0,0,10,129,46,5,9,42
6,17,9,13.0,12.8,12.4,91.6,0.010111377,98,1.09752961,38.5,0,0,10,382,137,15,20,123
6,17,10,14.0,13.6,13.1,91.6,0.010584869,96,1.092888778,40.7,5,30,10,593,213,23,26,191
6,17,11,14.9,14.4,13.8,91.6,0.011126521,95,1.08854198,43.0,3,360,10,749,270,29,30,241
6,17,12,16.8,16.0,15.3,91.5,0.012267985,93,1.078284209,47.9,4,20,10,838,302,32,32,269
6,17,13,18.6,17.0,15.9,91.5,0.012780525,86,1.070766245,51.0,4,350,10,855,308,33,34,275
6,17,14,20.0,17.0,15.2,91.5,0.012199693,75,1.066628602,51.0,5,350,10,799,287,31,34,257
6,17,15,21.0,17.0,14.7,91.4,0.011800526,68,1.062509491,51.0,3,300,10,672,242,26,33,216
6,17,16,20.2,17.5,15.9,91.4,0.012779927,78,1.063763183,52.6,3,270,10,485,175,19,151,156
6,17,17,20.5,17.5,15.8,91.4,0.012655403,76,1.062884932,52.6,4,220,8,249,130,50,53,80
6,17,18,17.5,16.5,15.7,91.4,0.01261578,91,1.073922753,49.5,4,210,9,26,12,3,3,9
6,17,19,17.0,16.0,15.2,91.4,0.012199097,91,1.07648023,47.9,3,200,10,0,0,0,0,0
6,17,20,15.6,15.0,14.4,91.4,0.011567082,94,1.082778634,44.9,2,120,10,0,0,0,0,0
6,17,21,15.3,15.3,15.0,91.5,0.01203676,100,1.084286812,45.7,0,0,10,0,0,0,0,0
6,17,22,15.1,15.1,14.8,91.4,0.011893296,100,1.084098613,45.2,0,0,10,0,0,0,0,0
6,17,23,15.0,15.0,14.7,91.4,0.011815543,100,1.084607885,44.9,0,0,8,0,0,0,0,0
6,17,24,15.0,15.0,14.7,91.4,0.011815543,100,1.084607885,44.9,0,0,8,0,0,0,0,0
6,18,1,15.3,15.2,14.9,91.4,0.011930064,99,1.083284103,45.5,0,0,8,0,0,0,0,0
6,18,2,15.4,15.3,15.0,91.4,0.01200873,99,1.08277431,45.8,0,0,9,0,0,0,0,0
6,18,3,15.3,15.2,14.9,91.4,0.011930064,99,1.083284103,45.5,0,0,9,0,0,0,0,0
6,18,4,15.2,15.2,14.9,91.4,0.011971509,100,1.083588941,45.5,0,0,10,0,0,0,0,0
6,18,5,15.2,15.1,14.8,91.4,0.011851861,99,1.083793493,45.2,0,0,10,0,0,0,0,0
6,18,6,15.1,15.0,14.7,91.4,0.011774117,99,1.084302483,44.9,0,0,8,0,0,0,0,0
6,18,7,15.0,15.0,14.7,91.4,0.011815543,100,1.084607885,44.9,0,0,9,0,0,0,0,0
6,18,8,14.8,14.8,14.5,91.4,0.011661406,100,1.085625241,44.3,0,0,9,128,57,13,9,44
6,18,9,15.0,15.0,14.7,91.4,0.011815543,100,1.084607885,44.9,3,200,10,380,137,15,20,122
6,18,10,14.6,14.6,14.3,91.6,0.011483486,100,1.089062804,43.6,0,0,10,592,213,23,27,190
6,18,11,13.0,13.0,12.7,91.7,0.010318926,100,1.098367127,39.0,4,100,10,748,269,29,30,240
6,18,12,12.8,12.8,12.5,91.7,0.010182511,100,1.099372539,38.5,4,90,10,837,301,32,32,269
6,18,13,12.4,12.4,12.1,91.7,0.009914525,100,1.101379451,37.4,3,60,10,855,308,33,33,275
6,18,14,12.4,12.2,11.8,91.6,0.009711443,98,1.100532086,36.9,5,70,10,798,287,31,34,257
6,18,15,12.3,12.3,12.0,91.6,0.009859448,100,1.10065974,37.2,5,80,10,672,242,26,32,216
6,18,16,10.4,10.4,10.1,91.6,0.008676715,100,1.110113042,32.3,6,80,10,485,175,19,29,156
6,18,17,10.0,10.0,9.7,91.6,0.008444571,100,1.112090642,31.3,5,90,10,250,90,10,19,80
6,18,18,9.9,9.9,9.6,91.6,0.008387411,100,1.112584416,31.0,4,110,10,26,10,1,3,9
6,18,19,9.7,9.7,9.4,91.7,0.008264989,100,1.11480309,30.5,5,100,10,0,0,0,0,0
6,18,20,9.5,9.5,9.2,91.7,0.008153207,100,1.115789816,30.0,5,100,10,0,0,0,0,0
6,18,21,9.3,9.3,9.1,91.7,0.008042781,100,1.116775604,29.6,5,90,10,0,0,0,0,0
6,18,22,9.0,9.0,8.8,91.8,0.007870962,100,1.119487497,28.8,5,90,10,0,0,0,0,0
6,18,23,8.8,8.8,8.6,91.8,0.007763983,100,1.120471914,28.3,6,120,10,0,0,0,0,0
6,18,24,8.7,8.7,8.5,91.9,0.007702489,100,1.122200031,28.1,5,120,10,0,0,0,0,0
6,19,1,8.5,8.5,8.3,91.9,0.007597577,100,1.123184044,27.6,5,110,10,0,0,0,0,0
6,19,2,8.4,8.4,8.2,91.8,0.007553922,100,1.12243819,27.4,4,90,10,0,0,0,0,0
6,19,3,8.2,8.2,8.0,91.8,0.007450813,100,1.123420089,26.9,5,100,10,0,0,0,0,0
6,19,4,8.1,8.1,7.9,91.8,0.007399732,100,1.123910739,26.7,5,90,10,0,0,0,0,0
6,19,5,7.8,7.8,7.6,91.8,0.007248366,100,1.125381517,26.0,4,100,10,0,0,0,0,0
6,19,6,7.7,7.7,7.5,91.8,0.00719853,100,1.125871395,25.8,4,90,10,0,0,0,0,0
6,19,7,7.7,7.6,7.3,91.7,0.007116094,99,1.124792331,25.6,5,70,10,0,0,0,0,0
6,19,8,8.0,8.0,7.8,91.7,0.007357074,100,1.123161882,26.5,5,90,10,127,46,5,9,41
6,19,9,8.3,8.3,8.1,91.8,0.007502209,100,1.12292924,27.2,3,100,10,379,137,15,20,122
6,19,10,8.6,8.4,8.0,92,0.007455604,98,1.124260677,27.4,2,100,10,591,213,23,27,190
6,19,11,9.3,8.7,8.0,92,0.007448853,93,1.121486435,28.1,3,70,10,747,269,29,30,240
6,19,12,10.2,9.3,8.4,92,0.007648134,90,1.117570438,29.5,3,50,10,837,301,32,32,269
6,19,13,11.1,10.2,9.3,92,0.008153478,90,1.113138527,31.7,3,80,10,854,308,33,33,275
6,19,14,11.5,10.7,9.9,91.9,0.008497124,91,1.109760849,32.9,4,60,10,798,287,31,34,257
6,19,15,11.2,10.7,10.1,91.9,0.008620124,95,1.110714994,32.9,4,90,10,673,242,26,32,216
6,19,16,11.2,10.5,9.8,91.8,0.008429323,92,1.109842193,32.5,4,80,10,486,175,19,29,156
6,19,17,11.0,10.5,9.9,91.8,0.008511298,94,1.110478957,32.5,3,90,10,251,90,10,19,81
6,19,18,10.3,9.8,9.2,91.8,0.008107451,94,1.113934883,30.7,3,90,10,27,10,1,3,9
6,19,19,10.1,9.7,9.2,91.9,0.008082981,95,1.115979055,30.5,4,100,10,0,0,0,0,0
6,19,20,10.0,9.6,9.1,91.9,0.008027077,95,1.116472249,30.2,3,90,10,0,0,0,0,0
6,19,21,9.9,9.6,9.1,92,0.008058988,97,1.118025369,30.2,3,90,10,0,0,0,0,0
6,19,22,9.8,9.5,9.0,92,0.008003478,97,1.118519051,30.0,4,100,10,0,0,0,0,0
6,19,23,9.8,9.5,9.0,92,0.008003478,97,1.118519051,30.0,3,100,10,0,0,0,0,0
6,19,24,9.7,9.4,8.9,92.1,0.00793943,97,1.1202446,29.7,4,120,10,0,0,0,0,0
6,20,1,9.5,9.3,8.9,92.1,0.007925565,98,1.12106195,29.5,4,110,10,0,0,0,0,0
6,20,2,9.3,9.2,8.9,92.1,0.007912023,99,1.121879882,29.2,5,100,10,0,0,0,0,0
6,20,3,9.3,9.3,9.1,92.1,0.008007401,100,1.121710029,29.5,4,90,10,0,0,0,0,0
6,20,4,9.4,9.2,8.8,92,0.007879869,98,1.120322336,29.2,0,0,10,0,0,0,0,0
6,20,5,9.5,9.3,8.9,91.9,0.007943213,98,1.118596164,29.5,5,110,10,0,0,0,0,0
6,20,6,9.8,9.6,9.2,91.9,0.00810894,98,1.117116254,30.2,4,100,10,0,0,0,0,0
6,20,7,9.9,9.7,9.3,91.9,0.008164861,98,1.116622482,30.5,5,100,10,0,0,0,0,0
6,20,8,10.1,9.8,9.3,92,0.008171029,97,1.117037294,30.7,5,110,10,126,45,5,9,40
6,20,9,10.1,9.9,9.5,92,0.008268521,98,1.116864498,30.9,5,110,10,378,136,15,20,122
6,20,10,10.6,10.1,9.5,92.1,0.008250428,94,1.116140342,31.4,5,110,10,590,212,23,26,190
6,20,11,11.6,10.6,9.6,92.1,0.008336506,89,1.112068729,32.6,8,110,10,746,269,29,30,240
6,20,12,11.9,11.1,10.3,92.1,0.008718287,91,1.110225863,33.9,7,110,10,836,301,32,32,269
6,20,13,12.1,11.2,10.3,92,0.008748358,90,1.108189989,34.2,6,100,10,854,307,33,33,275
6,20,14,12.0,11.1,10.2,91.9,0.008697229,90,1.107463424,33.9,5,120,10,798,287,31,34,257
6,20,15,11.8,11.2,10.5,91.9,0.008881527,94,1.107916963,34.2,5,100,10,673,242,26,32,216
6,20,16,11.5,11.0,10.4,91.9,0.008800496,95,1.109227103,33.7,6,120,10,486,175,19,29,156
6,20,17,11.5,11.0,10.4,91.9,0.008800496,95,1.109227103,33.7,5,100,10,251,91,10,19,81
6,20,18,11.1,10.6,10.0,91.8,0.008570405,94,1.109984228,32.7,5,110,10,27,10,1,3,9
6,20,19,10.8,10.3,9.7,91.9,0.008384672,94,1.112695121,31.9,6,110,10,0,0,0,0,0
6,20,20,10.0,9.8,9.4,91.9,0.008221123,98,1.11612847,30.7,5,110,10,0,0,0,0,0
6,20,21,10.3,10.2,9.9,91.9,0.008490616,99,1.114470581,31.7,5,110,10,0,0,0,0,0
6,20,22,10.5,10.0,9.4,92,0.008202529,94,1.115406302,31.2,5,100,10,0,0,0,0,0
6,20,23,10.7,10.1,9.4,91.9,0.008228116,93,1.11336364,31.4,5,100,10,0,0,0,0,0
6,20,24,10.6,10.3,9.8,91.9,0.008466636,97,1.113334633,31.9,7,110,10,0,0,0,0,0
6,21,1,11.2,10.6,9.9,91.8,0.008529406,93,1.109666021,32.7,9,110,10,0,0,0,0,0
6,21,2,11.0,10.7,10.2,91.8,0.008711902,97,1.11012574,33.0,5,110,10,0,0,0,0,0
6,21,3,10.6,10.1,9.5,91.9,0.008269073,94,1.113683636,31.4,5,110,10,0,0,0,0,0
6,21,4,10.4,10.3,10.0,91.8,0.00855811,99,1.112746143,32.0,5,100,10,0,0,0,0,0
6,21,5,10.4,10.2,9.8,91.8,0.008459047,98,1.112920995,31.7,5,90,10,0,0,0,0,0
6,21,6,10.4,10.2,9.8,91.8,0.008459047,98,1.112920995,31.7,5,100,10,0,0,0,0,0
6,21,7,10.3,10.1,9.7,91.8,0.008401334,98,1.113415558,31.5,5,100,10,0,0,0,0,0
6,21,8,10.5,10.5,10.2,91.9,0.008706721,100,1.113303163,32.4,3,90,10,125,45,5,8,40
6,21,9,10.9,10.7,10.3,91.9,0.008743178,98,1.111671145,32.9,5,100,10,377,136,15,20,121
6,21,10,11.8,11.8,11.5,91.9,0.009503358,100,1.10682596,35.8,5,90,10,589,212,23,26,189
6,21,11,12.1,12.0,11.7,91.9,0.009590406,99,1.105509506,36.3,5,100,10,745,268,29,30,240
6,21,12,13.0,12.7,12.3,91.9,0.009968937,97,1.101372335,38.2,4,90,10,836,301,32,32,269
6,21,13,13.5,13.2,12.8,91.9,0.010310102,97,1.098857983,39.5,5,100,10,854,307,33,33,274
6,21,14,13.6,13.1,12.5,91.8,0.010170082,95,1.097522528,39.3,6,120,10,798,287,31,34,257
6,21,15,13.8,13.2,12.6,91.7,0.010209546,94,1.095494455,39.6,7,110,10,673,242,26,32,216
6,21,16,13.4,12.9,12.3,91.8,0.010033094,95,1.098526611,38.7,6,100,10,487,175,19,29,157
6,21,17,13.5,12.9,12.3,91.8,0.009991898,94,1.098214967,38.7,5,120,10,252,91,10,20,81
6,21,18,13.1,12.8,12.4,91.8,0.010047603,97,1.099652659,38.5,6,110,10,28,10,1,3,9
6,21,19,12.8,12.6,12.2,91.8,0.009954201,98,1.100969048,37.9,6,120,10,0,0,0,0,0
6,21,20,12.4,11.8,11.2,91.8,0.00926718,94,1.103711239,35.8,4,100,4,0,0,0,0,0
6,21,21,12.4,11.8,11.1,91.9,0.009256674,94,1.104931928,35.8,5,100,9,0,0,0,0,0
6,21,22,12.8,12.4,11.9,91.9,0.009727917,96,1.102563177,37.4,3,90,10,0,0,0,0,0
6,21,23,13.0,12.6,12.1,91.9,0.009860738,96,1.101560942,37.9,6,90,10,0,0,0,0,0
6,21,24,13.0,12.6,12.1,91.9,0.009860738,96,1.101560942,37.9,8,100,10,0,0,0,0,0
6,22,1,13.0,12.7,12.3,91.9,0.009968937,97,1.101372335,38.2,8,90,10,0,0,0,0,0
6,22,2,12.6,12.4,12.0,91.9,0.009810249,98,1.10319109,37.4,4,90,10,0,0,0,0,0
6,22,3,12.5,12.4,12.1,91.9,0.009851424,99,1.103505375,37.4,3,90,8,0,0,0,0,0
6,22,4,12.4,12.3,12.0,91.9,0.009785581,99,1.104006874,37.1,4,90,10,0,0,0,0,0
6,22,5,12.4,12.4,12.1,91.8,0.009903553,100,1.102599665,37.4,4,100,10,0,0,0,0,0
6,22,6,12.3,12.2,11.9,91.8,0.009730932,99,1.10328734,36.9,3,80,10,0,0,0,0,0
6,22,7,12.1,12.0,11.7,91.9,0.009590406,99,1.105509506,36.3,3,100,10,0,0,0,0,0
6,22,8,12.3,12.0,11.5,91.9,0.009508132,97,1.104878868,36.3,6,90,4,124,90,72,112,18
6,22,9,13.0,12.5,11.9,91.9,0.009752963,95,1.101748875,37.6,3,100,5,376,260,192,54,68
6,22,10,14.0,13.5,12.9,92,0.010425458,95,1.097937911,40.3,5,90,9,588,261,61,71,201
6,22,11,14.5,14.0,13.4,92,0.010782779,95,1.09541051,41.7,8,90,9,745,331,77,155,254
6,22,12,16.0,15.4,14.8,92,0.011800028,94,1.087978836,45.9,8,100,8,836,434,166,166,268
6,22,13,16.5,15.5,14.7,92,0.011713346,91,1.086249312,46.1,7,90,8,854,444,170,90,274
6,22,14,17.0,16.0,15.2,92,0.012115236,91,1.083690146,47.7,6,90,9,799,355,83,90,272
6,22,15,17.3,15.2,13.8,92,0.011022996,81,1.084438823,45.2,5,90,9,674,299,70,33,230
6,22,16,16.2,15.2,14.4,91.8,0.01150421,91,1.085369892,45.3,5,80,10,488,176,19,29,157
